cik,acc_nodash,date_filed,company_name,reason
0001325676,000089914009001353,2009-07-24,SMITH BARNEY BRISTOL ENERGY FUND LP,no_permno_link
0000923660,000089914009001357,2009-07-24,SMITH BARNEY DIVERSIFIED FUTURES FUND L P II,no_permno_link
0000911503,000089914009001355,2009-07-24,SMITH BARNEY DIVERSIFIED FUTURES FUND LP,no_permno_link
0001227268,000089914009001367,2009-07-24,CITIGROUP AAA ENERGY FUND L.P. II,no_permno_link
0001043565,000089914009001366,2009-07-24,SMITH BARNEY POTOMAC FUTURES FUND LP,no_permno_link
0001353282,000089914009001358,2009-07-24,SMITH BARNEY WARRINGTON FUND LP,no_permno_link
0001386164,000089914009001363,2009-07-24,Citigroup Abingdon Futures Fund LP,no_permno_link
0001037189,000089914009001356,2009-07-24,SMITH BARNEY WESTPORT FUTURES FUND LP,no_permno_link
0001227265,000089914009001362,2009-07-24,CITIGROUP ORION FUTURES FUND LP,no_permno_link
0001068237,000089914009001359,2009-07-24,CITIGROUP GLOBAL DIVERSIFIED FUTURES FUND L P,no_permno_link
0001276262,000089914009001360,2009-07-24,CITIGROUP FAIRFIELD FUTURES FUND LP II,no_permno_link
0001209709,000089914009001361,2009-07-24,CITIGROUP DIVERSIFIED FUTURES FUND LP,no_permno_link
0001140509,000089914009001354,2009-07-24,SMITH BARNEY TIDEWATER FUTURES FUND LP,no_permno_link
0001269190,000089914009001365,2009-07-24,CITIGROUP EMERGING CTA PORTFOLIO LP,no_permno_link
0000856569,000118143109038129,2009-08-06,ENCORIUM GROUP INC,no_permno_link
0001070799,000107878209001132,2009-08-06,"OPTIMIZED TRANSPORTATION MANAGEMENT, INC.",no_permno_link
0001430683,000143068309000025,2009-08-07,"Nasus Consulting, Inc.",no_permno_link
0001131903,000135007109000093,2009-08-07,FUSA CAPITAL CORP,no_permno_link
0001408299,000144938809000117,2009-08-07,"Total Nutraceutical Solutions, Inc.",no_permno_link
0001329136,000132913609000027,2009-08-11,CHINA YOUTV CORP.,no_permno_link
0001433605,000135007109000116,2009-08-11,"Dragon's Lair Holdings, Inc.",no_permno_link
0001376502,000118518509000801,2009-08-12,CHARLESTON BASICS INC,no_permno_link
0001029402,000100487809000164,2009-08-13,ENERGAS RESOURCES INC,no_permno_link
0001388410,000107878209001200,2009-08-13,Endeavor Power Corp,no_permno_link
0001395400,000135007109000163,2009-08-14,Enhance Skin Products Inc,no_permno_link
0001450708,000115752309005964,2009-08-14,"Liquid Financial Engines, Inc.",no_permno_link
0000745655,000115752309006082,2009-08-19,"China Crescent Enterprises, Inc.",no_permno_link
0001000234,000092708909000178,2009-08-21,"IMPERIAL CAPITAL BANCORP, INC.",no_permno_link
0001092083,000115752309006127,2009-08-21,NewMarket Technology Inc,no_permno_link
0001102709,000110270909000018,2009-08-21,FORMCAP CORP.,no_permno_link
0001070799,000107878209001329,2009-08-25,"OPTIMIZED TRANSPORTATION MANAGEMENT, INC.",no_permno_link
0001158694,000121478209000251,2009-08-27,"Standard Drilling, Inc.",no_permno_link
0001056757,000107997409000668,2009-09-10,SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,no_permno_link
0001437494,000108638009000038,2009-09-11,"OCEAN ENERGY, INC",no_permno_link
0001385508,000115752309006496,2009-09-16,"Madrona Ventures, Inc.",no_permno_link
0000823072,000120445909001711,2009-09-21,Tirex CORP,no_permno_link
0001353867,000144586609000132,2009-09-22,Ensurapet,no_permno_link
0001438535,000146970909000037,2009-09-24,"Hydrodynex, Inc.",no_permno_link
0001158420,000140677409000115,2009-09-25,CHINA AGRO SCIENCES CORP.,no_permno_link
0001385596,000138559609000009,2009-09-29,"Opencell Biodmed, Inc.",no_permno_link
0001317019,000094337409001293,2009-10-01,Colonial Bankshares Inc,no_permno_link
0001389797,000094337409001314,2009-10-05,FSB Community Bankshares Inc,no_permno_link
0001243496,000094337409001310,2009-10-05,FLATBUSH FEDERAL BANCORP INC,no_permno_link
0001392922,000094337409001312,2009-10-05,"Hometown Bancorp,Inc.",no_permno_link
0001355287,000118518509001015,2009-10-07,"IMPACT FUSION INTERNATIONAL INC,.",no_permno_link
0001454742,000114420409052170,2009-10-08,"GMV Wireless, Inc.",no_permno_link
0001077915,000118811209002148,2009-10-09,"TACTICAL AIR DEFENSE SERVICES, INC.",no_permno_link
0001406243,000140624309000009,2009-10-13,Alco Energy Corp.,no_permno_link
0001447308,000108638009000053,2009-10-15,"Hydrogen Motors, Inc.",no_permno_link
0001299059,000129905909000006,2009-10-19,"BLAST APPLICATIONS, INC.",no_permno_link
0001106213,000119983509000627,2009-10-20,SEAFARER EXPLORATION CORP,no_permno_link
0001353867,000082357909000081,2009-10-22,Ensurapet,no_permno_link
0001389415,000132875909000174,2009-10-23,1st Home Buy & Sell Ltd.,no_permno_link
0000073605,000007360509000019,2009-10-27,OAKRIDGE HOLDINGS INC,no_permno_link
0001390028,000094583609000044,2009-10-30,Skyview Holdings Corp.,no_permno_link
0001390016,000094583609000043,2009-10-30,Skyview Development Corp.,no_permno_link
0001129920,000112992009000019,2009-11-27,MISSION COMMUNITY BANCORP,no_permno_link
0000731859,000117891309002998,2009-12-03,AMPAL-AMERICAN ISRAEL CORP,no_permno_link
0001329484,000142723609000184,2009-12-04,Zoro Mining Corp.,no_permno_link
0001058330,000107878209001961,2009-12-07,"Mod Hospitality, Inc.",no_permno_link
0001329136,000132913609000038,2009-12-07,CHINA YOUTV CORP.,no_permno_link
0001031425,000107258809000491,2009-12-15,"Liquor Group Wholesale, Inc.",no_permno_link
0001406932,000108638009000066,2009-12-16,WITel Corp.,no_permno_link
0001187953,000116216109000017,2009-12-22,JOLLEY MARKETING INC,no_permno_link
0001079282,000082357909000123,2009-12-22,"Bio-Matrix Scientific Group, Inc.",no_permno_link
0001285701,000113626109000387,2009-12-23,"MMR Information Systems, Inc.",no_permno_link
0001119643,000114420409066351,2009-12-24,NUTRA PHARMA CORP,no_permno_link
0001413507,000100487809000280,2009-12-24,SYNERGY RESOURCES CORP,no_permno_link
0001094032,000101489709000160,2009-12-29,DALE JARRETT RACING ADVENTURE INC,no_permno_link
0001070799,000107878209002085,2009-12-30,"OPTIMIZED TRANSPORTATION MANAGEMENT, INC.",no_permno_link
0000820295,000082029509000007,2009-12-30,DIGITAL FUEL INC,no_permno_link
0001410725,000121390009003820,2009-12-31,COVENANT GROUP OF CHINA INC,no_permno_link
0001307140,000121465910000002,2010-01-04,EMERGING MEDIA HOLDINGS INC,no_permno_link
0001375494,000141580310000001,2010-01-04,China Shuangji Cement Ltd.,no_permno_link
0001413507,000100487810000001,2010-01-05,SYNERGY RESOURCES CORP,no_permno_link
0001374328,000141588910000004,2010-01-12,"BOND LABORATORIES, INC.",no_permno_link
0001210536,000147763910000002,2010-01-13,"GAZOO ENERGY GROUP, INC.",no_permno_link
0001172706,000121465910000169,2010-01-15,INVISA INC,no_permno_link
0001426874,000142687410000001,2010-01-19,"CFO CONSULTANTS, INC.",no_permno_link
0001426703,000142670310000001,2010-01-19,"MATCHES, INC.",no_permno_link
0001076891,000107689110000001,2010-01-19,"China Holdings, Inc.",no_permno_link
0001442101,000144210110000001,2010-01-19,"WESTERN LUCRATIVE ENTERPRISES, INC.",no_permno_link
0001441649,000144164910000001,2010-01-19,"American Smooth Wave Ventures, Inc.",no_permno_link
0000818806,000081880610000001,2010-01-19,KNICKERBOCKER CAPITAL CORP,no_permno_link
0001437557,000121390010000239,2010-01-21,"RECOVERY ENERGY, INC.",no_permno_link
0001438035,000107878210000120,2010-01-21,"Rangeford Resources, Inc.",no_permno_link
0001439237,000143923710000005,2010-01-29,"Life Nutrition Products, Inc",no_permno_link
0001101093,000145362310000003,2010-02-03,"Safer Shot, Inc.",no_permno_link
0001210536,000147763910000022,2010-02-08,"GAZOO ENERGY GROUP, INC.",no_permno_link
0001333491,000090914310000002,2010-02-09,China Voice Holding Corp.,no_permno_link
0001089531,000135448810000324,2010-02-12,"KINGOLD JEWELRY, INC.",no_permno_link
0001320729,000114420410007416,2010-02-12,"Universal Bioenergy, Inc.",no_permno_link
0001430872,000116552710000091,2010-02-12,Green Star Mining Corp.,no_permno_link
0001133798,000115752310000891,2010-02-16,"TX Holdings, Inc.",no_permno_link
0001437476,000114420410008570,2010-02-17,"Eagle Oil Holding Company, Inc.",no_permno_link
0001229195,000129993310000690,2010-02-18,"Horne International, Inc.",no_permno_link
0001070799,000107878210000322,2010-02-22,"OPTIMIZED TRANSPORTATION MANAGEMENT, INC.",no_permno_link
0001442101,000144210110000004,2010-02-26,"WESTERN LUCRATIVE ENTERPRISES, INC.",no_permno_link
0001426874,000142687410000005,2010-03-16,"CFO CONSULTANTS, INC.",no_permno_link
0001426703,000142670310000004,2010-03-16,"MATCHES, INC.",no_permno_link
0001441649,000144164910000004,2010-03-16,"American Smooth Wave Ventures, Inc.",no_permno_link
0001328769,000121390010000997,2010-03-22,"Wolf Resources, Inc.",no_permno_link
0000894237,000143774910000833,2010-03-29,VISION SCIENCES INC /DE/,no_permno_link
0000055362,000089230310000029,2010-04-01,Investors Heritage Capital Corp,no_permno_link
0001284077,000094337410000497,2010-04-05,ATLANTIC COAST FEDERAL CORP,no_permno_link
0001342958,000117184310000527,2010-04-06,DIGITAL ALLY INC,no_permno_link
0001076462,000101738610000031,2010-04-13,ALPHATRADE COM,no_permno_link
0001422992,000114420410020762,2010-04-16,"Tedom Capital, Inc.",no_permno_link
0001388748,000106299310001261,2010-04-19,Crown Oil & Gas Inc.,no_permno_link
0001099963,000114420410021565,2010-04-22,Magnum dOr Resources Inc,no_permno_link
0001006384,000120445910000921,2010-04-28,"Golden Elephant Glass Technology, Inc.",no_permno_link
0001131166,000101376210000963,2010-04-29,"YOUBLAST GLOBAL, INC.",no_permno_link
0001383637,000110801710000107,2010-05-10,"Phoenix International Ventures, Inc.",no_permno_link
0001081369,000119983510000321,2010-05-14,"Metabolic Research, Inc.",no_permno_link
0001102709,000110270910000003,2010-05-20,FORMCAP CORP.,no_permno_link
0001061169,000106116910000005,2010-05-21,CEPHUS HOLDING CORP.,no_permno_link
0000353634,000118518510000660,2010-06-02,NESS ENERGY INTERNATIONAL INC /NV/,no_permno_link
0001337826,000143774910001785,2010-06-03,"CHINA ORGANIC AGRICULTURE, INC.",no_permno_link
0001450390,000146970910000112,2010-06-09,MULTISYS LANGUAGE SOLUTIONS INC,no_permno_link
0001056757,000107997410000283,2010-06-16,SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,no_permno_link
0001476246,000104746910006242,2010-07-02,Tropicana Entertainment Inc.,no_permno_link
0001337826,000143774910002131,2010-07-07,"CHINA ORGANIC AGRICULTURE, INC.",no_permno_link
0001381324,000116768710000018,2010-07-08,AQUAMER MEDICAL CORP.,no_permno_link
0001097575,000101968710002617,2010-07-13,"AcuNetx, Inc.",no_permno_link
0001435613,000102143210000027,2010-07-20,"Adelman Enterprises, Inc.",no_permno_link
0001454719,000129460610000052,2010-07-22,Convenience TV Inc.,no_permno_link
0000319458,000100009610000105,2010-07-28,ASPEN EXPLORATION CORP,no_permno_link
0001349976,000122527910000123,2010-07-28,Famous Uncle Als Hot Dogs & Grille Inc,no_permno_link
0001421636,000107997410000381,2010-07-29,WestMountain Alternative Energy Inc,no_permno_link
0001421602,000107997410000380,2010-07-29,WESTMOUNTAIN DISTRESSED DEBT INC,no_permno_link
0001326679,000116768710000021,2010-07-29,AMALGAMATED PICTURES CORP.,no_permno_link
0001434702,000107258810000231,2010-08-05,"GulfStar Energy, Inc.",no_permno_link
0001428203,000101489710000122,2010-08-09,"Tri-Mark MFG, Inc.",no_permno_link
0001432196,000101489710000120,2010-08-09,"Excel Global, Inc.",no_permno_link
0001058027,000114420410043428,2010-08-13,STEELCLOUD INC,no_permno_link
0001315718,000109690610001023,2010-08-16,SMITTEN PRESS LOCAL LORE & LEGENDS INC,no_permno_link
0001426530,000101968710003156,2010-08-23,"Algoil, Inc.",no_permno_link
0001423036,000101968710003243,2010-09-02,El Maniel International Inc,no_permno_link
0001006384,000120445910002114,2010-09-03,"Golden Elephant Glass Technology, Inc.",no_permno_link
0001128725,000121390010003694,2010-09-03,GENESIS GROUP HOLDINGS INC,no_permno_link
0001349892,000089016310000232,2010-09-09,VALUERICH INC,no_permno_link
0001389518,000119983510000598,2010-09-13,"Tongji Healthcare Group, Inc.",no_permno_link
0000799694,000110889010000095,2010-09-14,Oncologix Tech Inc.,no_permno_link
0000718396,000114544310002125,2010-09-27,VICON FIBER OPTICS CORP,no_permno_link
0001169394,000116939410000006,2010-10-05,LAMPERD LESS LETHAL INC,no_permno_link
0001368568,000136856810000014,2010-10-05,"DALIAN CAPITAL GROUP, INC.",no_permno_link
0000925741,000113626110000259,2010-10-07,"Cardo Medical, Inc.",no_permno_link
0001381790,000093041310005146,2010-10-20,Compass Acquisition CORP,no_permno_link
0001044650,000143790410000092,2010-10-20,CALAIS RESOURCES INC,no_permno_link
0000894544,000089742310000149,2010-10-27,CHANCELLOR GROUP INC/,no_permno_link
0001473579,000147357910000002,2010-10-29,"AVANYX Therapeutics, Inc.",no_permno_link
0000813718,000107258810000322,2010-11-05,"MOMENTUM BIOFUELS, INC.",no_permno_link
0001087734,000107258810000321,2010-11-05,GARNER INVESTMENTS INC,no_permno_link
0001377318,000107258810000320,2010-11-05,"TOMBSTONE TECHNOLOGIES, INC.",no_permno_link
0001224952,000007787710000167,2010-11-05,PDC 2002 D LTD PARTNERSHIP,no_permno_link
0001067873,000106787310000027,2010-11-08,ASI ENTERTAINMENT INC,no_permno_link
0001443818,000082357910000302,2010-11-10,"Freedom Environmental Services, Inc.",no_permno_link
0001142488,000118518510001220,2010-11-10,"Global Entertainment Holdings, Inc.",no_permno_link
0001081938,000107258810000347,2010-11-17,"CONCORD VENTURES, INC.",no_permno_link
0001421561,000120445910002865,2010-11-17,China Shengda Packaging Group Inc.,no_permno_link
0001021917,000107258810000358,2010-11-18,"ASPI, INC.",no_permno_link
0001269022,000107258810000356,2010-11-18,ATOMIC PAINTBALL INC,no_permno_link
0001295560,000107258810000360,2010-11-18,INTREorg SYSTEMS INC.,no_permno_link
0001357878,000107258810000371,2010-11-23,CREENERGY Corp,no_permno_link
0001435617,000102143210000039,2010-11-30,Greenmark Acquisition CORP,no_permno_link
0001435615,000102143210000040,2010-12-02,Canistel Acquisition CORP,no_permno_link
0001096759,000109675910000001,2010-12-06,NT MINING Corp,no_permno_link
0001427352,000147793210000969,2010-12-14,"InfoSpi, Inc.",no_permno_link
0000888719,000126967810000230,2010-12-17,China Lithium Technologies Inc.,no_permno_link
0001114936,000120445910003190,2010-12-21,ALPHARX INC,no_permno_link
0001211211,000137231010000016,2010-12-30,China Media Group CORP,no_permno_link
0000205462,000020546210000023,2010-12-30,HYNES & HOWES INSURANCE COUNSELORS INC,no_permno_link
0001439724,000141581510000011,2010-12-30,OAKRIDGE INTERNATIONAL CORP,no_permno_link
0001406243,000119983511000002,2011-01-05,"A&J Venture Capital Group, Inc.",no_permno_link
0001165921,000118143111001649,2011-01-05,LAW ENFORCEMENT ASSOCIATES CORP,no_permno_link
0001021917,000107258811000004,2011-01-10,"ASPI, INC.",no_permno_link
0001127993,000107878211000079,2011-01-11,FULLCIRCLE REGISTRY INC,no_permno_link
0001077385,000107738511000002,2011-01-11,"RPM ADVANTAGE, INC.",no_permno_link
0001080908,000119380511000079,2011-01-24,"BIOPHARM ASIA, INC.",no_permno_link
0001142488,000118518511000071,2011-01-24,"Global Entertainment Holdings, Inc.",no_permno_link
0001337826,000119380511000084,2011-01-25,"CHINA ORGANIC AGRICULTURE, INC.",no_permno_link
0000894544,000089742311000014,2011-01-26,CHANCELLOR GROUP INC/,no_permno_link
0000812152,000092627411000008,2011-02-01,RIDGEFIELD ACQUISITION CORP,no_permno_link
0000785968,000116169711000104,2011-02-04,MILLER PETROLEUM INC,no_permno_link
0001177019,000120445911000352,2011-02-10,Tensas Inc,no_permno_link
0001080908,000119380511000303,2011-02-14,"BIOPHARM ASIA, INC.",no_permno_link
0001405660,000101968711000604,2011-02-18,CHINA DIGITAL VENTURES CORP,no_permno_link
0001093800,000121465911000573,2011-02-18,UNR HOLDINGS INC,no_permno_link
0001457291,000102143211000021,2011-02-18,"Klein Retail Centers, Inc.",no_permno_link
0000869187,000116519511000001,2011-02-23,BALTIA AIR LINES INC,no_permno_link
0001112985,000114420411010661,2011-02-24,DELTA MUTUAL INC,no_permno_link
0000861370,000100127711000017,2011-02-28,SOONER HOLDINGS INC /OK/,no_permno_link
0001375911,000119380511000421,2011-03-03,"ISDERA NORTH AMERICA, INC.",no_permno_link
0000352991,000035299111000005,2011-03-07,ADVANCED OXYGEN TECHNOLOGIES INC,no_permno_link
0001483496,000107258811000043,2011-03-08,"Teaching Time, Inc.",no_permno_link
0001256540,000101968711000856,2011-03-14,EAST COAST DIVERSIFIED CORP,no_permno_link
0001367617,000121465911000922,2011-03-18,CYBERMESH INTERNATIONAL CORP.,no_permno_link
0001445918,000107997411000247,2011-03-29,"ART DIMENSIONS, INC.",no_permno_link
0001368637,000107997411000246,2011-03-29,"Art Design, Inc.",no_permno_link
0001497032,000107997311000236,2011-03-30,ZHONGTIAN MOULD TECHNOLOGIES INC,no_permno_link
0001077385,000107738511000004,2011-04-04,"RPM ADVANTAGE, INC.",no_permno_link
0001399480,000143774911002070,2011-04-05,Winwheel Bullion Inc.,no_permno_link
0000869187,000116519511000003,2011-04-06,BALTIA AIR LINES INC,no_permno_link
0000886912,000101738611000058,2011-04-12,ZUNICOM INC,no_permno_link
0000868756,000105291811000158,2011-04-12,Eternal Image Inc,no_permno_link
0001163389,000118143111023649,2011-04-12,NEW PEOPLES BANKSHARES INC,no_permno_link
0000869187,000116519511000007,2011-04-15,BALTIA AIR LINES INC,no_permno_link
0001427352,000147793211000569,2011-04-21,Onteco Corp,no_permno_link
0000886912,000101738611000072,2011-05-02,ZUNICOM INC,no_permno_link
0001160084,000116008411000022,2011-05-03,LOCATEPLUS HOLDINGS CORP,no_permno_link
0001354030,000114420411025903,2011-05-04,Organic Sales & Marketing Inc,no_permno_link
0001345432,000114420411026031,2011-05-04,PERFECTENERGY INTERNATIONAL LTD,no_permno_link
0001041580,000139390511000361,2011-06-08,PRIME STAR GROUP INC,no_permno_link
0001486299,000119380511001069,2011-06-08,"Tianli Agritech, Inc.",no_permno_link
0001432967,000094344011000309,2011-06-14,"H & H Imports, Inc.",no_permno_link
0001465062,000101968711002025,2011-06-21,VIASPACE Green Energy Inc.,no_permno_link
0001140303,000135448811002091,2011-07-05,"MEDICAL CONNECTIONS HOLDINGS, INC.",no_permno_link
0000941685,000141588911000596,2011-07-06,IMAGEWARE SYSTEMS INC,no_permno_link
0000812152,000092627411000045,2011-07-08,RIDGEFIELD ACQUISITION CORP,no_permno_link
0001392477,000114420411041156,2011-07-19,XTREME GREEN PRODUCTS INC.,no_permno_link
0001169354,000114420411041024,2011-07-19,DAHUA INC,no_permno_link
0001065001,000101968711002413,2011-08-02,"Shearson American REIT, Inc.",no_permno_link
0001276477,000127647711000023,2011-08-19,MORRIS PUBLISHING GROUP LLC,no_permno_link
0001138724,000101489711000164,2011-08-22,"Global Arena Holding, Inc.",no_permno_link
0001129120,000112912011000020,2011-08-24,E-Debit Global Corp.,no_permno_link
0001488438,000107997311000723,2011-08-24,Full Throttle Indoor Kart Racing Inc,no_permno_link
0001425627,000100487811000288,2011-08-31,IMAGINE MEDIA LTD,no_permno_link
0001166380,000118143111048229,2011-09-06,"QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE, INC.",no_permno_link
0001177135,000114420411053407,2011-09-16,ST JOSEPH INC,no_permno_link
0001001614,000100161411000037,2011-09-22,TENGASCO INC,no_permno_link
0001175501,000117550111000017,2011-09-26,ASSURANCE GROUP INC.,no_permno_link
0001290785,000129078511000003,2011-09-27,"AMERICAN ENVIRONMENTAL, INC.",no_permno_link
0001321508,000132150811000004,2011-09-27,"SEI HOLDINGS, INC.",no_permno_link
0001283843,000114420411057009,2011-10-07,"Voyager Oil & Gas, Inc.",no_permno_link
0001377940,000137794011000002,2011-10-14,"Border Management, Inc.",no_permno_link
0001389217,000149315211000406,2011-10-20,"ALLDIGITAL HOLDINGS, INC.",no_permno_link
0001425627,000100487811000378,2011-10-21,IMAGINE MEDIA LTD,no_permno_link
0001440208,000119380511002082,2011-10-27,"Target Acquisitions I, Inc.",no_permno_link
0001421603,000135448811003991,2011-10-28,WESTMOUNTAIN ASSET MANAGEMENT INC,no_permno_link
0001440208,000119380511002091,2011-10-31,"Target Acquisitions I, Inc.",no_permno_link
0000820608,000141588911001207,2011-11-07,QUANTRX BIOMEDICAL CORP,no_permno_link
0001374536,000137453611000029,2011-11-07,"Medytox Solutions, Inc.",no_permno_link
0001411179,000130368111000187,2011-11-07,Castmor Resources Ltd,no_permno_link
0001325279,000105652011000476,2011-11-07,CELLCYTE GENETICS CORP,no_permno_link
0000725537,000072553711000027,2011-11-10,SECURITY CAPITAL CORP/MS,no_permno_link
0001308710,000105652011000488,2011-11-10,"Jayhawk Energy, Inc.",no_permno_link
0001000459,000100045911000007,2011-11-14,GREEN ENERGY GROUP INC.,no_permno_link
0001343009,000130368111000197,2011-11-14,American Mining Corp,no_permno_link
0001321507,000132150711000004,2011-11-14,"SUPER DEAL.COM, INC.",no_permno_link
0001142488,000118518511002019,2011-11-14,"Global Entertainment Holdings, Inc.",no_permno_link
0001520320,000105652011000512,2011-11-15,"POST DATA, INC.",no_permno_link
0001308710,000105652011000514,2011-11-15,"Jayhawk Energy, Inc.",no_permno_link
0001096759,000109675911000002,2011-11-15,NT MINING Corp,no_permno_link
0001462047,000101968711003593,2011-11-16,PRIME GLOBAL CAPITAL GROUP Inc,no_permno_link
0001112985,000114420411065370,2011-11-16,DELTA MUTUAL INC,no_permno_link
0001475146,000121390011006206,2011-11-17,"Total Apparel Group , Inc.",no_permno_link
0001383145,000101376211003175,2011-11-23,"MY Group, Inc.",no_permno_link
0001061688,000117892411000127,2011-12-07,Genmed Holding Corp,no_permno_link
0001372533,000107654211000157,2011-12-07,"GREEN PLANET GROUP, INC.",no_permno_link
0001510524,000118518511002242,2011-12-16,Graystone Co,no_permno_link
0001066923,000141588911001452,2011-12-30,"SkyPeople Fruit Juice, Inc",no_permno_link
0001486299,000119380511002446,2011-12-30,"Tianli Agritech, Inc.",no_permno_link
0001179090,000138713112000013,2012-01-04,"Bonds.com Group, Inc.",no_permno_link
0001424100,000107937212000002,2012-01-09,"Your Event, Inc.",no_permno_link
0000278165,000122752812000003,2012-01-10,"AMERIGO ENERGY, INC.",no_permno_link
0001394638,000100487812000007,2012-01-13,CREATIVE LEARNING Corp,no_permno_link
0001372533,000107654212000008,2012-01-13,"GREEN PLANET GROUP, INC.",no_permno_link
0001434702,000107258812000006,2012-01-18,GulfStar Energy Corp,no_permno_link
0001335104,000114420412003605,2012-01-24,"Vicor Technologies, Inc.",no_permno_link
0001388319,000114544312000058,2012-01-30,"BIOHEART, INC.",no_permno_link
0001097575,000117152012000069,2012-02-02,"AcuNetx, Inc.",no_permno_link
0001357838,000141588912000146,2012-02-03,STW RESOURCES HOLDING CORP.,no_permno_link
0001426530,000101968712000358,2012-02-07,Spartan Gold Ltd.,no_permno_link
0001138724,000101489712000016,2012-02-09,"Global Arena Holding, Inc.",no_permno_link
0001161550,000114420412006754,2012-02-09,"OmniaLuo, Inc.",no_permno_link
0001287900,000107258812000011,2012-02-09,RANCHER ENERGY CORP.,no_permno_link
0001402453,000135007112000012,2012-02-13,"EZJR, Inc.",no_permno_link
0000928835,000109690612000392,2012-02-21,"China Digital Animation Development, Inc.",no_permno_link
0001447380,000141588912000290,2012-02-24,COMMERCETEL CORP,no_permno_link
0001100202,000101968712000742,2012-03-01,LENCO MOBILE INC.,no_permno_link
0001056757,000107997412000068,2012-03-07,SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,no_permno_link
0001500341,000118143112015919,2012-03-09,"BWAY INTERMEDIATE COMPANY, INC.",no_permno_link
0001487775,000118143112015919,2012-03-09,"BWAY PARENT COMPANY, INC.",no_permno_link
0001068875,000118143112017254,2012-03-14,INFOSPACE INC,no_permno_link
0001172319,000119380512000480,2012-03-14,Home System Group,no_permno_link
0001044082,000143774912002657,2012-03-22,"Georgia-Carolina Bancshares, Inc",no_permno_link
0001044082,000143774912002802,2012-03-27,"Georgia-Carolina Bancshares, Inc",no_permno_link
0001097896,000144878812000098,2012-04-11,TRANSAX INTERNATIONAL LTD,no_permno_link
0001302849,000109690612000922,2012-04-12,Ideal Financial Solutions Inc,no_permno_link
0001093683,000143774912003750,2012-04-12,BISON INSTRUMENTS INC,no_permno_link
0001302849,000109690612001004,2012-04-19,Ideal Financial Solutions Inc,no_permno_link
0001454311,000121390012002301,2012-05-09,Jinmimi Network Inc,no_permno_link
0001120830,000114420412028861,2012-05-15,"China Natural Gas, Inc.",no_permno_link
0000813718,000107258812000078,2012-05-16,"MOMENTUM BIOFUELS, INC.",no_permno_link
0000934796,000121465912002358,2012-05-18,NETWORK CN INC,no_permno_link
0001366407,000147793212001894,2012-06-05,DOUBLE CROWN RESOURCES INC.,no_permno_link
0001393631,000114420412033612,2012-06-07,"NB Manufacturing, Inc.",no_permno_link
0001521417,000114420412033670,2012-06-07,SKM Media Corp.,no_permno_link
0001374567,000101738612000163,2012-06-15,"Liberator, Inc.",no_permno_link
0001036044,000118143112036919,2012-06-18,"IDENTIVE GROUP, INC.",no_permno_link
0001175501,000117550112000013,2012-06-29,ASSURANCE GROUP INC.,no_permno_link
0001516079,000135007112000089,2012-07-10,Cloud Star CORP,no_permno_link
0001134765,000141588912001054,2012-07-13,"BAZI INTERNATIONAL, INC.",no_permno_link
0001489902,000121465912003268,2012-07-31,"RICH STAR DEVELOPMENT, CORP",no_permno_link
0000789879,000109690612001882,2012-08-01,ENSURGE INC,no_permno_link
0001375576,000106299312002643,2012-08-02,"Lithium Exploration Group, Inc.",no_permno_link
0001276531,000127653112000010,2012-08-02,SCIENTIFIC ENERGY INC,no_permno_link
0001027235,000154972712000022,2012-08-02,REALGOLD INTERNATIONAL INC,no_permno_link
0000029006,000119380512001254,2012-08-02,DIONICS INC,no_permno_link
0001173281,000138713112002400,2012-08-02,Ohr Pharmaceutical Inc,no_permno_link
0001169567,000116956712000008,2012-08-02,OXFORD TECHNOLOGIES INC,no_permno_link
0001104265,000154812312000178,2012-08-02,LIGHTTOUCH VEIN & LASER INC,no_permno_link
0001310630,000154812312000180,2012-08-03,"Trafalgar Resources, Inc.",no_permno_link
0001408300,000144586612000517,2012-08-03,PMI Construction Group,no_permno_link
0001360442,000144586612000519,2012-08-03,Ultra Sun Corp,no_permno_link
0001511800,000147793212002654,2012-08-03,Continental Alloy Wheel Corp,no_permno_link
0001494722,000105652012000343,2012-08-06,"GreenChoice International, Inc.",no_permno_link
0001407268,000135448812003878,2012-08-06,SunSi Energies Inc.,no_permno_link
0001365388,000101041212000290,2012-08-06,"Gulf & Orient Steamship Company, Ltd.",no_permno_link
0000882800,000154812312000192,2012-08-06,AMERICAN EAGLE GROUP INC,no_permno_link
0001405249,000105652012000341,2012-08-06,"ARTVENTIVE MEDICAL GROUP, INC.",no_permno_link
0001511809,000147793212002728,2012-08-07,"Upscale Media, Inc.",no_permno_link
0001423723,000119380512001316,2012-08-08,Yakun International Investment & Holding Group,no_permno_link
0001492116,000152477712000302,2012-08-09,FuLuCai Productions Ltd.,no_permno_link
0001321510,000132151012000001,2012-08-15,"CORE MEDICAL GROUP, INC.",no_permno_link
0001321511,000132151112000001,2012-08-15,"VANGUARD ENERGY GROUP, INC.",no_permno_link
0001290785,000129078512000003,2012-08-16,"AMERICAN ENVIRONMENTAL, INC.",no_permno_link
